,move_distances,yearly_moves,income_improvement,qol_improvement,cyclical_moves,time_to_next_move,attachment_level,mean_pInitiate,pConsumat,avg_satisfaction,num_uncertain,avg_move_distance,total_moves,satisfaction_levels,utility_changes,total_satisfaction,total_uncertainty,TimeStepsAwayFromHome,AvgDistanceAwayFromHome,FractionMovesHome,TotalDistanceTraveled,NumReturnsToHome,avg_utility_change,mean_attachment,sd_attachment,attachment_form_rate,attachment_decay_rate,initial_attachment,sd_pInitiate
282,[],168.68,-3580.5527495352485,5327.550415377915,0.0,0.0,1.0,0.1,0.2,3.4337041209008397,0.0,18.0914708725382,843.4,[],[],0.0,0.0,608.3109325218223,0.0,0.6215999999999999,0.0,0.0,-7.474960954946077,1.0,0.1,0.01,0.05,0.8,0.2
283,[],73.16,9924.258742520267,6471.394314228871,0.0,0.0,1.0,0.1,0.6,5.124769746573628,0.0,17.364551279406108,365.8,[],[],0.0,0.0,456.87590244681104,0.0,0.7776,0.0,0.0,-7.269694732992676,1.0,0.1,0.01,0.05,0.8,0.2
284,[],116.84,-7477.89045078842,25134.68533577034,0.0,0.0,1.0,0.5,0.2,7.488117348289768,0.0,17.52395236133517,584.2,[],[],0.0,0.0,519.2997839481933,0.0,0.7028000000000001,0.0,0.0,-10.473178586329567,1.0,0.1,0.01,0.05,0.8,0.05
285,[],172.07999999999998,14553.424568106446,22959.961045031137,0.0,0.0,1.0,0.5,0.6,4.194587814238221,0.0,17.059504041363933,860.4,[],[],0.0,0.0,566.1515757755651,0.0,0.5704,0.0,0.0,-10.835532962492454,1.0,0.1,0.01,0.05,0.8,0.05
286,[],333.84000000000003,-5082.165133172226,7827.1925902585035,0.0,0.0,1.0,0.5,0.2,5.348482163903542,0.0,16.551030030789615,1669.2,[],[],0.0,0.0,627.6800266799494,0.0,0.4784,0.0,0.0,-6.211340370569605,1.0,0.1,0.01,0.05,0.8,0.2
287,[],218.35999999999999,6536.115524200323,10594.467967662216,0.0,0.0,1.0,0.5,0.6,5.953241133514689,0.0,18.255684109227055,1091.8,[],[],0.0,0.0,615.1875330097771,0.0,0.5548,0.0,0.0,-5.3129830693713185,1.0,0.1,0.01,0.05,0.8,0.2
288,[],65.96000000000001,-668.9687401655959,3076.760082413067,0.0,0.0,1.0,0.1,0.2,4.944593893733561,0.0,19.98083861798399,329.8,[],[],0.0,0.0,492.204371829435,0.0,0.776,0.0,0.0,-6.545531209088485,1.0,0.1,0.05,0.01,0.2,0.05
289,[],158.11999999999998,-3480.1968379089035,5331.343741613231,0.0,0.0,1.0,0.1,0.6,2.965150527138654,0.0,19.263766240621088,790.6,[],[],0.0,0.0,579.5098692315644,0.0,0.6576000000000001,0.0,0.0,-4.458721206631156,1.0,0.1,0.05,0.01,0.2,0.05
290,[],93.88000000000001,-4418.23232895355,28051.613637580933,0.0,0.0,1.0,0.1,0.2,2.2010436003296325,0.0,17.158444746378457,469.4,[],[],0.0,0.0,574.9446298235359,0.0,0.5504,0.0,0.0,-6.859085589722452,1.0,0.1,0.05,0.01,0.2,0.2
291,[],101.56,-12499.817487046854,50542.08502630274,0.0,0.0,1.0,0.1,0.6,2.0797294995307807,0.0,19.912824839444674,507.8,[],[],0.0,0.0,596.7848116147118,0.0,0.6276,0.0,0.0,-7.863852322819048,1.0,0.1,0.05,0.01,0.2,0.2
292,[],170.36,-13547.509779581489,12525.219725207704,0.0,0.0,1.0,0.5,0.2,5.811423159022158,0.0,16.46877368363422,851.8,[],[],0.0,0.0,566.4332168674497,0.0,0.5488,0.0,0.0,-6.52137472809275,1.0,0.1,0.05,0.01,0.2,0.05
293,[],353.67999999999995,8836.141172260704,6470.333563478669,0.0,0.0,1.0,0.5,0.6,4.570031616130889,0.0,17.61963152737289,1768.4,[],[],0.0,0.0,689.5250813052711,0.0,0.41600000000000004,0.0,0.0,-7.178480632876616,1.0,0.1,0.05,0.01,0.2,0.05
294,[],113.43999999999998,-5432.440359195798,15951.79145900585,0.0,0.0,1.0,0.5,0.2,7.173963142026404,0.0,17.444361635750404,567.2,[],[],0.0,0.0,486.8829429144704,0.0,0.6528,0.0,0.0,-9.711787478397834,1.0,0.1,0.05,0.01,0.2,0.2
295,[],238.68,-4420.706063484757,5716.58509357726,0.0,0.0,1.0,0.5,0.6,5.593510399240733,0.0,18.18368656894709,1193.4,[],[],0.0,0.0,625.8549538807532,0.0,0.6032000000000001,0.0,0.0,-7.32655600213683,1.0,0.1,0.05,0.01,0.2,0.2
296,[],68.03999999999999,-14170.66363454203,14335.384384699928,0.0,0.0,1.0,0.1,0.2,3.412953922531463,0.0,18.006566247555224,340.2,[],[],0.0,0.0,468.3464322557846,0.0,0.7604000000000001,0.0,0.0,-7.617930961365138,1.0,0.1,0.05,0.01,0.8,0.05
297,[],90.16,3558.688246377141,13104.897234414788,0.0,0.0,1.0,0.1,0.6,2.3581192298647546,0.0,18.99779028191512,450.8,[],[],0.0,0.0,520.8907529223549,0.0,0.7419999999999999,0.0,0.0,-7.682705500227968,1.0,0.1,0.05,0.01,0.8,0.05
298,[],159.64000000000001,-1459.120682131998,4154.239335978494,0.0,0.0,1.0,0.1,0.2,3.4440140886707398,0.0,17.621801870865312,798.2,[],[],0.0,0.0,528.4567398580691,0.0,0.6064,0.0,0.0,-8.307346145833739,1.0,0.1,0.05,0.01,0.8,0.2
299,[],60.32000000000001,-9490.281825998261,22955.444737672642,0.0,0.0,1.0,0.1,0.6,4.106637031178236,0.0,19.631399716034153,301.6,[],[],0.0,0.0,409.3218033702551,0.0,0.7756000000000001,0.0,0.0,-13.734237764254939,1.0,0.1,0.05,0.01,0.8,0.2
300,[],238.16,165.6293097618396,5644.249120914653,0.0,0.0,1.0,0.5,0.2,5.741390809377519,0.0,17.52649699123989,1190.8,[],[],0.0,0.0,589.20410212666,0.0,0.5864,0.0,0.0,-7.388439838043847,1.0,0.1,0.05,0.01,0.8,0.05
301,[],195.76,-2004.184418491707,3737.809933252137,0.0,0.0,1.0,0.5,0.6,3.9501017821703384,0.0,15.854343778941177,978.8,[],[],0.0,0.0,518.1459122968979,0.0,0.6679999999999999,0.0,0.0,-8.477523505171977,1.0,0.1,0.05,0.01,0.8,0.05
302,[],229.92000000000002,-1149.967810196057,4152.597825644619,0.0,0.0,1.0,0.5,0.2,5.360623381438495,0.0,17.397413523245845,1149.6,[],[],0.0,0.0,577.3308535109147,0.0,0.544,0.0,0.0,-8.318926791331018,1.0,0.1,0.05,0.01,0.8,0.2
303,[],215.16,-1129.11197880072,3113.579415268633,0.0,0.0,1.0,0.5,0.6,4.9904476992475235,0.0,18.6961269083842,1075.8,[],[],0.0,0.0,564.2709430414177,0.0,0.5908,0.0,0.0,-9.025596298809047,1.0,0.1,0.05,0.01,0.8,0.2
304,[],139.92,14622.684409405445,51463.379400513586,0.0,0.0,1.0,0.1,0.2,3.3720949674236165,0.0,18.936515166395537,699.6,[],[],0.0,0.0,625.0814347541329,0.0,0.5744,0.0,0.0,-9.008529099117531,1.0,0.1,0.05,0.05,0.2,0.05
305,[],76.52000000000001,25336.413824857384,47255.27888686665,0.0,0.0,1.0,0.1,0.6,4.483905734621963,0.0,16.039204498566033,382.6,[],[],0.0,0.0,451.84821972205555,0.0,0.6924,0.0,0.0,-9.727030282619996,1.0,0.1,0.05,0.05,0.2,0.05
306,[],122.52000000000001,-10380.323589524376,28303.92562266085,0.0,0.0,1.0,0.1,0.2,4.777474021135253,0.0,19.022546981270235,612.6,[],[],0.0,0.0,603.1303392218155,0.0,0.6824,0.0,0.0,-6.232046263225407,1.0,0.1,0.05,0.05,0.2,0.2
307,[],108.52000000000001,45406.48668599645,6354.157227283312,0.0,0.0,1.0,0.1,0.6,3.704307533631416,0.0,16.41128997739808,542.6,[],[],0.0,0.0,542.8737002541387,0.0,0.5683999999999999,0.0,0.0,-6.449320447815775,1.0,0.1,0.05,0.05,0.2,0.2
308,[],186.16000000000003,-1246.7009348366234,11077.786953410168,0.0,0.0,1.0,0.5,0.2,6.435973704359793,0.0,17.81491308440809,930.8,[],[],0.0,0.0,612.1257205459588,0.0,0.5035999999999999,0.0,0.0,-7.075092786543797,1.0,0.1,0.05,0.05,0.2,0.05
309,[],121.75999999999999,298.05511034920056,4285.103276331832,0.0,0.0,1.0,0.5,0.6,6.209327886982162,0.0,18.12631065444099,608.8,[],[],0.0,0.0,547.4757340115522,0.0,0.6936000000000001,0.0,0.0,-5.480956949639152,1.0,0.1,0.05,0.05,0.2,0.05
310,[],235.04000000000002,-1031.771243015625,6011.685423925089,0.0,0.0,1.0,0.5,0.2,4.8287406914834055,0.0,18.000092865140182,1175.2,[],[],0.0,0.0,721.0194979268338,0.0,0.42160000000000003,0.0,0.0,-5.794516812853088,1.0,0.1,0.05,0.05,0.2,0.2
311,[],278.6,36.50846612060013,19260.362984978394,0.0,0.0,1.0,0.5,0.6,4.193071743686543,0.0,18.463229513776184,1393.0,[],[],0.0,0.0,793.2108492229811,0.0,0.3852,0.0,0.0,-6.400586584730762,1.0,0.1,0.05,0.05,0.2,0.2
312,[],112.35999999999999,-24307.58555570929,32490.401440057565,0.0,0.0,1.0,0.1,0.2,1.6664138113015248,0.0,18.720057386373263,561.8,[],[],0.0,0.0,572.1385733269697,0.0,0.6776000000000001,0.0,0.0,-13.277134457970584,1.0,0.1,0.05,0.05,0.8,0.05
313,[],149.16,7692.668194719803,18793.281872066633,0.0,0.0,1.0,0.1,0.6,1.2594700443720968,0.0,14.898911207814773,745.8,[],[],0.0,0.0,534.8682155990009,0.0,0.5904,0.0,0.0,-11.660371171005597,1.0,0.1,0.05,0.05,0.8,0.05
314,[],104.32000000000001,19464.73670361391,39081.75570784695,0.0,0.0,1.0,0.1,0.2,5.041179019172326,0.0,18.774399474745422,521.6,[],[],0.0,0.0,578.8728777058934,0.0,0.6996,0.0,0.0,-10.56658513063583,1.0,0.1,0.05,0.05,0.8,0.2
315,[],73.00000000000001,3381.911350309062,14542.759988346234,0.0,0.0,1.0,0.1,0.6,3.359241067144434,0.0,18.12722073549661,365.0,[],[],0.0,0.0,581.9825364721726,0.0,0.6732,0.0,0.0,-5.736930232046359,1.0,0.1,0.05,0.05,0.8,0.2
316,[],177.07999999999998,-22322.722324791866,56921.74697822728,0.0,0.0,1.0,0.5,0.2,6.110972804858799,0.0,19.349721235120928,885.4,[],[],0.0,0.0,733.5276970666084,0.0,0.5536000000000001,0.0,0.0,-9.845477928469187,1.0,0.1,0.05,0.05,0.8,0.05
317,[],267.15999999999997,5619.268510367122,12372.26434142074,0.0,0.0,1.0,0.5,0.6,3.989722544269553,0.0,16.87500997656906,1335.8,[],[],0.0,0.0,757.5790265374784,0.0,0.4795999999999999,0.0,0.0,-8.16813074999878,1.0,0.1,0.05,0.05,0.8,0.05
318,[],201.0,6602.371936220921,3070.216296952805,0.0,0.0,1.0,0.5,0.2,6.209868759763519,0.0,18.20196099189324,1005.0,[],[],0.0,0.0,534.5755947133039,0.0,0.6115999999999999,0.0,0.0,-8.185533309481373,1.0,0.1,0.05,0.05,0.8,0.2
319,[],333.2,662.679055636416,407.18035750934337,0.0,0.0,1.0,0.5,0.6,3.464179813793134,0.0,17.405280223246614,1666.0,[],[],0.0,0.0,586.4326209978083,0.0,0.5296,0.0,0.0,-5.1645568375212605,1.0,0.1,0.05,0.05,0.8,0.2
320,[],144.68,3067.3803606078122,6310.700188485929,0.0,0.0,1.0,0.1,0.2,5.059117242202754,0.0,20.425628715724393,723.4,[],[],0.0,0.0,526.2220098959556,0.0,0.696,0.0,0.0,-6.554012035451945,1.0,0.5,0.01,0.01,0.2,0.05
321,[],96.4,8104.496025204773,2277.0773492653752,0.0,0.0,1.0,0.1,0.6,4.8438398418138915,0.0,16.228817280185105,482.0,[],[],0.0,0.0,421.7048669154832,0.0,0.7432000000000001,0.0,0.0,-4.521878542359439,1.0,0.5,0.01,0.01,0.2,0.05
322,[],82.48,-3157.4514852189177,4524.699203187038,0.0,0.0,1.0,0.1,0.2,8.088041038226816,0.0,16.746174718527282,412.4,[],[],0.0,0.0,364.0823448741142,0.0,0.8088000000000001,0.0,0.0,-4.984003153477509,1.0,0.5,0.01,0.01,0.2,0.2
323,[],235.83999999999997,-8095.287248731171,38106.74505404622,0.0,0.0,1.0,0.1,0.6,2.5485618247105015,0.0,21.32108892306182,1179.2,[],[],0.0,0.0,738.6899426581116,0.0,0.47520000000000007,0.0,0.0,-9.00330797150647,1.0,0.5,0.01,0.01,0.2,0.2
324,[],510.56000000000006,-4172.837227685698,3385.4310955322057,0.0,0.0,1.0,0.5,0.2,5.738787528185005,0.0,17.948756491358896,2552.8,[],[],0.0,0.0,828.0755996997332,0.0,0.27159999999999995,0.0,0.0,-5.521205505251215,1.0,0.5,0.01,0.01,0.2,0.05
325,[],148.4,12015.679113902508,12748.87535176949,0.0,0.0,1.0,0.5,0.6,7.934094043822702,0.0,16.658551782825356,742.0,[],[],0.0,0.0,511.46225029992695,0.0,0.5551999999999999,0.0,0.0,-6.216555311694983,1.0,0.5,0.01,0.01,0.2,0.05
326,[],184.72,5125.62566373302,7975.273943698958,0.0,0.0,1.0,0.5,0.2,8.595608140248386,0.0,17.739555833971828,923.6,[],[],0.0,0.0,560.9158929198607,0.0,0.6048,0.0,0.0,-5.473972848273154,1.0,0.5,0.01,0.01,0.2,0.2
327,[],258.35999999999996,914.9168446853685,11143.734354060507,0.0,0.0,1.0,0.5,0.6,5.8146791503540385,0.0,17.708640542401188,1291.8,[],[],0.0,0.0,640.8387157030897,0.0,0.5212,0.0,0.0,-4.2999911245905915,1.0,0.5,0.01,0.01,0.2,0.2
328,[],95.56,-4586.479785789069,35246.13275275398,0.0,0.0,1.0,0.1,0.2,2.9280671703880423,0.0,18.741872483504174,477.8,[],[],0.0,0.0,535.3922809346623,0.0,0.6416000000000001,0.0,0.0,-12.638748456619968,1.0,0.5,0.01,0.01,0.8,0.05
329,[],135.76,-1364.7613861315697,2320.187596462472,0.0,0.0,1.0,0.1,0.6,4.107363912340732,0.0,17.11749072923024,678.8,[],[],0.0,0.0,498.63669396757933,0.0,0.7588,0.0,0.0,-7.273293992153336,1.0,0.5,0.01,0.01,0.8,0.05
330,[],147.20000000000002,3450.8247099490472,717.6479120240786,0.0,0.0,1.0,0.1,0.2,2.952416981022618,0.0,17.209447681717158,736.0,[],[],0.0,0.0,489.42592280888823,0.0,0.7604,0.0,0.0,-4.861729327269286,1.0,0.5,0.01,0.01,0.8,0.2
331,[],132.88,-7742.431726652646,39402.342102843184,0.0,0.0,1.0,0.1,0.6,3.3045484559911684,0.0,17.67721727613273,664.4,[],[],0.0,0.0,682.9245888817748,0.0,0.5532,0.0,0.0,-10.48586003825278,1.0,0.5,0.01,0.01,0.8,0.2
332,[],197.48,2193.4543996620982,6632.7157845351485,0.0,0.0,1.0,0.5,0.2,4.240638147026386,0.0,18.56787343120855,987.4,[],[],0.0,0.0,588.536340217896,0.0,0.562,0.0,0.0,-7.60013342670779,1.0,0.5,0.01,0.01,0.8,0.05
333,[],374.36,13407.993141265742,16516.61671462763,0.0,0.0,1.0,0.5,0.6,3.51990869274387,0.0,18.304680604650976,1871.8,[],[],0.0,0.0,727.2937468318062,0.0,0.46840000000000004,0.0,0.0,-8.276747995270176,1.0,0.5,0.01,0.01,0.8,0.05
334,[],148.4,12114.584754615898,7943.013207894629,0.0,0.0,1.0,0.5,0.2,6.503156750630216,0.0,17.694694875385984,742.0,[],[],0.0,0.0,422.66640636333096,0.0,0.7367999999999999,0.0,0.0,-9.282583579441328,1.0,0.5,0.01,0.01,0.8,0.2
335,[],232.2,254.4530396245391,22752.25682252851,0.0,0.0,1.0,0.5,0.6,4.032501326301633,0.0,18.719333766258547,1161.0,[],[],0.0,0.0,700.9986468132336,0.0,0.46720000000000006,0.0,0.0,-8.982727152622264,1.0,0.5,0.01,0.01,0.8,0.2
336,[],61.56,-11600.616857420846,8572.673898212432,0.0,0.0,1.0,0.1,0.2,7.212739256644428,0.0,18.02240734230849,307.8,[],[],0.0,0.0,441.215199333046,0.0,0.8488000000000001,0.0,0.0,-5.68765522599775,1.0,0.5,0.01,0.05,0.2,0.05
337,[],72.76,-3179.1084882831824,-3253.3234357702986,0.0,0.0,1.0,0.1,0.6,4.624843972585177,0.0,19.629115002616402,363.8,[],[],0.0,0.0,532.998093060178,0.0,0.7464000000000001,0.0,0.0,-5.117159027109178,1.0,0.5,0.01,0.05,0.2,0.05
338,[],162.16,1495.0964385974949,-655.1056779413324,0.0,0.0,1.0,0.1,0.2,6.382442774413699,0.0,17.76382713452539,810.8,[],[],0.0,0.0,622.4633286375149,0.0,0.61,0.0,0.0,-5.4553385705172115,1.0,0.5,0.01,0.05,0.2,0.2
339,[],148.16,10552.159070512802,3716.498468574145,0.0,0.0,1.0,0.1,0.6,4.44964988720074,0.0,17.825345838368825,740.8,[],[],0.0,0.0,548.6885854982917,0.0,0.6348,0.0,0.0,-7.16979593442454,1.0,0.5,0.01,0.05,0.2,0.2
340,[],246.63999999999996,-22.05702109730928,17205.801839433618,0.0,0.0,1.0,0.5,0.2,7.390820822955713,0.0,16.620137216616804,1233.2,[],[],0.0,0.0,660.1684377072215,0.0,0.45999999999999996,0.0,0.0,-6.501214810456415,1.0,0.5,0.01,0.05,0.2,0.05
341,[],109.04,7860.819105854052,12862.164239842252,0.0,0.0,1.0,0.5,0.6,6.501356423783849,0.0,17.167443441547498,545.2,[],[],0.0,0.0,525.342818685361,0.0,0.6972,0.0,0.0,-6.259009388936774,1.0,0.5,0.01,0.05,0.2,0.05
342,[],276.68,387.9770946307275,4487.0180132993855,0.0,0.0,1.0,0.5,0.2,8.340447685725678,0.0,17.241718772971232,1383.4,[],[],0.0,0.0,597.8184005507908,0.0,0.5324,0.0,0.0,-5.710329225817335,1.0,0.5,0.01,0.05,0.2,0.2
343,[],233.95999999999998,6265.782971614781,14067.787446178107,0.0,0.0,1.0,0.5,0.6,7.286970655495229,0.0,17.5502684443551,1169.8,[],[],0.0,0.0,753.5344931952377,0.0,0.3688,0.0,0.0,-4.982063085944022,1.0,0.5,0.01,0.05,0.2,0.2
344,[],72.4,2912.962878401611,4124.528451804876,0.0,0.0,1.0,0.1,0.2,6.133582565861133,0.0,19.695669468300792,362.0,[],[],0.0,0.0,416.39353485698246,0.0,0.8192,0.0,0.0,-8.716380807507898,1.0,0.5,0.01,0.05,0.8,0.05
345,[],99.92,10982.884785137514,24649.31746602516,0.0,0.0,1.0,0.1,0.6,1.5440024258221894,0.0,14.291731689372138,499.6,[],[],0.0,0.0,460.6628463067509,0.0,0.6684,0.0,0.0,-8.75347685405256,1.0,0.5,0.01,0.05,0.8,0.05
346,[],119.11999999999998,9783.56425708524,9575.837782044699,0.0,0.0,1.0,0.1,0.2,4.512670451537452,0.0,17.490891386045895,595.6,[],[],0.0,0.0,495.19340157769113,0.0,0.6416000000000001,0.0,0.0,-7.364984016760351,1.0,0.5,0.01,0.05,0.8,0.2
347,[],169.84,5167.424513446138,23481.265457840527,0.0,0.0,1.0,0.1,0.6,2.508682726702212,0.0,16.777688480475142,849.2,[],[],0.0,0.0,607.8760552766332,0.0,0.4936,0.0,0.0,-9.823538117874373,1.0,0.5,0.01,0.05,0.8,0.2
348,[],148.68,235.36254332358422,5865.483325255633,0.0,0.0,1.0,0.5,0.2,6.960891819956504,0.0,18.01156087495707,743.4,[],[],0.0,0.0,484.5962036910538,0.0,0.6728,0.0,0.0,-8.000049132535022,1.0,0.5,0.01,0.05,0.8,0.05
349,[],253.08,-10881.413205962785,10119.487197419829,0.0,0.0,1.0,0.5,0.6,6.309532461506511,0.0,16.68295105632425,1265.4,[],[],0.0,0.0,646.0578874974126,0.0,0.4464,0.0,0.0,-6.678964556906079,1.0,0.5,0.01,0.05,0.8,0.05
350,[],201.07999999999998,789.8439735751855,10689.902035780544,0.0,0.0,1.0,0.5,0.2,5.541666578189968,0.0,16.047581548474948,1005.4,[],[],0.0,0.0,532.5222942162723,0.0,0.6108,0.0,0.0,-6.927554592318698,1.0,0.5,0.01,0.05,0.8,0.2
351,[],186.88000000000005,-2284.352010265312,17592.51598404447,0.0,0.0,1.0,0.5,0.6,5.892798276552723,0.0,17.01308661321085,934.4,[],[],0.0,0.0,566.0238166849333,0.0,0.5908,0.0,0.0,-6.697505837915782,1.0,0.5,0.01,0.05,0.8,0.2
352,[],88.08,-2742.499842844719,6351.085157869892,0.0,0.0,1.0,0.1,0.2,3.6020761635849396,0.0,17.416019528695294,440.4,[],[],0.0,0.0,536.2405163797272,0.0,0.7556,0.0,0.0,-5.957560288129513,1.0,0.5,0.05,0.01,0.2,0.05
353,[],109.16000000000001,18435.47534853861,11206.364470010716,0.0,0.0,1.0,0.1,0.6,2.357966878144814,0.0,18.332864175240665,545.8,[],[],0.0,0.0,588.7157745256116,0.0,0.5928,0.0,0.0,-5.842466043096943,1.0,0.5,0.05,0.01,0.2,0.05
354,[],71.2,-5478.513988765463,9185.756928381712,0.0,0.0,1.0,0.1,0.2,2.794238510454922,0.0,17.16250568276109,356.0,[],[],0.0,0.0,470.0411388874783,0.0,0.6692,0.0,0.0,-6.46022407828319,1.0,0.5,0.05,0.01,0.2,0.2
355,[],101.99999999999999,5444.4137028988425,14682.342046133464,0.0,0.0,1.0,0.1,0.6,5.2256865329005535,0.0,18.7716797952828,510.0,[],[],0.0,0.0,578.132978123769,0.0,0.7024,0.0,0.0,-6.715390975579157,1.0,0.5,0.05,0.01,0.2,0.2
356,[],366.4,-9924.013597807709,18678.924730640316,0.0,0.0,1.0,0.5,0.2,5.880008928946067,0.0,17.130714740891325,1832.0,[],[],0.0,0.0,760.8258306377866,0.0,0.39360000000000006,0.0,0.0,-5.919135144379408,1.0,0.5,0.05,0.01,0.2,0.05
357,[],115.76000000000002,-21243.126210934624,36260.769827833436,0.0,0.0,1.0,0.5,0.6,5.954611550734239,0.0,18.13917089253862,578.8,[],[],0.0,0.0,601.6309708965053,0.0,0.628,0.0,0.0,-7.653831461798151,1.0,0.5,0.05,0.01,0.2,0.05
358,[],201.96,4345.150504718515,13841.543080519015,0.0,0.0,1.0,0.5,0.2,5.341149301358095,0.0,16.664136826408797,1009.8,[],[],0.0,0.0,518.808608765489,0.0,0.5664,0.0,0.0,-6.7371774998889125,1.0,0.5,0.05,0.01,0.2,0.2
359,[],142.92,419.6348709119091,28354.60863793236,0.0,0.0,1.0,0.5,0.6,5.288351449232625,0.0,17.678426557966567,714.6,[],[],0.0,0.0,613.5373898451217,0.0,0.6048,0.0,0.0,-6.907316709484023,1.0,0.5,0.05,0.01,0.2,0.2
360,[],99.00000000000001,-8064.529801582559,10997.646736459366,0.0,0.0,1.0,0.1,0.2,5.965931835306368,0.0,16.1225954629325,495.0,[],[],0.0,0.0,505.85843703855625,0.0,0.7379999999999999,0.0,0.0,-9.558466552849703,1.0,0.5,0.05,0.01,0.8,0.05
361,[],145.27999999999997,-1251.681913400412,-1793.0018321549383,0.0,0.0,1.0,0.1,0.6,1.7823768771000648,0.0,17.17508133372398,726.4,[],[],0.0,0.0,575.3291833480553,0.0,0.576,0.0,0.0,-5.601603344223912,1.0,0.5,0.05,0.01,0.8,0.05
362,[],191.8,-1531.9813905707294,5642.190454345236,0.0,0.0,1.0,0.1,0.2,4.663439506816983,0.0,17.152178853367094,959.0,[],[],0.0,0.0,462.40211137904015,0.0,0.6816000000000001,0.0,0.0,-7.448692084988909,1.0,0.5,0.05,0.01,0.8,0.2
363,[],100.12,-7533.901304885569,-1598.636150574388,0.0,0.0,1.0,0.1,0.6,1.6002947204622084,0.0,16.31082366642705,500.6,[],[],0.0,0.0,437.55641227753614,0.0,0.6856000000000001,0.0,0.0,-9.036304124852824,1.0,0.5,0.05,0.01,0.8,0.2
364,[],258.6,8458.776073418801,6223.781969196551,0.0,0.0,1.0,0.5,0.2,5.114883872774594,0.0,16.877220148311793,1293.0,[],[],0.0,0.0,654.4761637866621,0.0,0.48,0.0,0.0,-9.852801194288807,1.0,0.5,0.05,0.01,0.8,0.05
365,[],130.72,4267.652035808747,10956.32087637435,0.0,0.0,1.0,0.5,0.6,6.619245138159748,0.0,18.754138957242642,653.6,[],[],0.0,0.0,495.71169530859135,0.0,0.6696,0.0,0.0,-8.137182781690546,1.0,0.5,0.05,0.01,0.8,0.05
366,[],233.24,24099.853218192435,23075.804805458585,0.0,0.0,1.0,0.5,0.2,4.093606767506777,0.0,18.883926450686868,1166.2,[],[],0.0,0.0,734.8581853406325,0.0,0.4084,0.0,0.0,-6.514483606019548,1.0,0.5,0.05,0.01,0.8,0.2
367,[],422.84,14949.271649089616,11916.113670175973,0.0,0.0,1.0,0.5,0.6,2.3755757864497205,0.0,16.80580184203989,2114.2,[],[],0.0,0.0,773.6732597580474,0.0,0.354,0.0,0.0,-7.108434270558836,1.0,0.5,0.05,0.01,0.8,0.2
368,[],175.8,-4439.855396147947,27693.922385404912,0.0,0.0,1.0,0.1,0.2,2.9739590194110606,0.0,18.11841887354619,879.0,[],[],0.0,0.0,554.3863357120864,0.0,0.5952,0.0,0.0,-7.687035818232628,1.0,0.5,0.05,0.05,0.2,0.05
369,[],194.08,-3653.4613368910796,1924.0722040253033,0.0,0.0,1.0,0.1,0.6,3.790841453169988,0.0,15.732906775377955,970.4,[],[],0.0,0.0,623.9980379787551,0.0,0.5208,0.0,0.0,-3.831997257057103,1.0,0.5,0.05,0.05,0.2,0.05
370,[],117.47999999999999,390.45446812615756,10478.07258803163,0.0,0.0,1.0,0.1,0.2,2.8567392825191833,0.0,17.984558838583432,587.4,[],[],0.0,0.0,541.3695228297422,0.0,0.5888,0.0,0.0,-6.343228289019746,1.0,0.5,0.05,0.05,0.2,0.2
371,[],166.88000000000002,22040.84394596822,35484.16490018195,0.0,0.0,1.0,0.1,0.6,2.647349715605391,0.0,17.759092251125473,834.4,[],[],0.0,0.0,686.2398879019782,0.0,0.4628,0.0,0.0,-6.568394454363113,1.0,0.5,0.05,0.05,0.2,0.2
372,[],171.95999999999998,7212.976932418879,6120.99877477837,0.0,0.0,1.0,0.5,0.2,6.6714072007137535,0.0,17.469149540277034,859.8,[],[],0.0,0.0,553.0906624923156,0.0,0.5536000000000001,0.0,0.0,-7.217988878314195,1.0,0.5,0.05,0.05,0.2,0.05
373,[],228.67999999999998,45.42038901911265,8728.66198345944,0.0,0.0,1.0,0.5,0.6,4.971019096725904,0.0,17.618293412158504,1143.4,[],[],0.0,0.0,643.068861600656,0.0,0.466,0.0,0.0,-5.678266734127776,1.0,0.5,0.05,0.05,0.2,0.05
374,[],332.88,5995.163059264672,2531.761685376403,0.0,0.0,1.0,0.5,0.2,4.542189561731793,0.0,16.75594348817312,1664.4,[],[],0.0,0.0,718.3722759911909,0.0,0.3836,0.0,0.0,-5.292728568641208,1.0,0.5,0.05,0.05,0.2,0.2
375,[],183.4,-18122.333545747842,67568.40074073306,0.0,0.0,1.0,0.5,0.6,4.9133706589820045,0.0,17.985096370062745,917.0,[],[],0.0,0.0,692.3152352690561,0.0,0.4524,0.0,0.0,-9.919888217289326,1.0,0.5,0.05,0.05,0.2,0.2
376,[],99.36,-25804.63166333375,36385.34000294009,0.0,0.0,1.0,0.1,0.2,2.905463715665949,0.0,18.59140900292856,496.8,[],[],0.0,0.0,582.6586807262233,0.0,0.6355999999999999,0.0,0.0,-8.90881335885463,1.0,0.5,0.05,0.05,0.8,0.05
377,[],133.56,8815.599929001513,7616.19432166355,0.0,0.0,1.0,0.1,0.6,3.8369302798872353,0.0,19.76590742047599,667.8,[],[],0.0,0.0,531.4257707699063,0.0,0.6584,0.0,0.0,-6.568347575510512,1.0,0.5,0.05,0.05,0.8,0.05
